#=================================================================
# O365 Personal - All users _6_7
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US, Delocalized O365 Personal (Visit)"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Order Exists,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Personal (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),RPV (Revenue/Visitor)
,Visits,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
,Paid Orders_SJ (Visit),Free Revenue,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
6d83460795904c1984995d08910dc7fe,0,0,2,0,1,0,0,1,0,1,1,0,1724.5,,8,0,0,0,0,0,0,0
3a737491fe8d4184aa6c8ab80e9271e6,0,0,2,0,1,0,0,1,0,0,1,0,,,3,0,0,0,0,0,0,0
29d90392028f48dcaa2549668798bd14,0,0,2,0,1,0,0,0,2,0,0,0,4792.5,475.5,130,0,0,0,0,0,0,0
1fb65408c2674777a02cdecb905a6ec9,0,0,2,0,1,0,0,0,2,0,0,0,1311.5,22,87,0,0,0,0,1,0,0
040fe6a60d944a5a9cb7c2d000788e60,0,0,2,0,1,0,0,0,2,0,0,0,1226.5,138.5,3,0,0,0,0,0,0,0
f2c9f831a1e34bf095cb66f5174263cc,0,0,2,0,1,0,0,0,2,0,0,0,1058,,52,0,0,0,0,0,0,0
13b306d91a6f47d5b4556ae8bbb89f68,0,0,2,0,1,0,0,0,2,0,0,0,734,11,50,0,0,0,0,0,0,0
bba8186d2a9c4a51993723bdfa9ba29b,0,0,2,0,1,0,0,0,2,0,0,0,656.5,27,22,0,1,0,0,1,0,0
728fab86115645979d1cce4ceb16a99e,0,0,2,0,1,0,0,0,2,0,0,0,559,17,86,0,0,0,0,1,0,0
ae912764cacb4bcba7165fa997475ac7,0,0,2,0,1,0,0,0,2,0,0,0,422,,14,0,0,0,0,0,0,0
b1bbde0dd4a2494fb7d7f4d9127dd26c,0,0,2,0,1,0,0,0,2,0,0,0,411.5,19,64,0,0,0,0,0,0,0
c21f39eb18e0481387d7ef860c0e7135,0,0,2,0,1,0,0,0,2,0,0,0,119.5,,0,0,0,0,0,0,0,0
7a0b223854ba41f78225de06d0bacf7f,0,0,2,0,1,0,0,0,2,0,0,0,75,3.5,47,0,0,0,0,0,0,0
70c03e676a634718940e089dece1e0a4,0,0,2,0,1,0,0,0,2,0,0,0,5,,16,0,0,0,0,1,0,0
ea2e4e53528843d39125955c1555c890,0,0,2,0,1,0,0,0,1,1,0,0,1294,,75,0,0,0,0,0,0,0
c730ff0a2d6b4bd298e8d99548ef9129,0,0,2,0,1,0,0,0,1,1,0,0,84.5,,7,0,0,0,0,0,0,0
de576645d381b04597ecc530d53275e2,0,0,2,0,1,0,0,0,1,1,0,0,,,2,0,0,0,0,0,0,0
010005a583ff4bb698146046eb106388,0,0,2,0,1,0,0,0,1,0,0,0,422,190.33333333333334,38,0,0,0,0,0,0,0
8983ac670121491f8919306c7c18343f,0,0,2,0,1,0,0,0,0,2,0,0,648,19,34,0,0,0,0,1,0,0
dce2b398d1254923b0496ed60ebb6417,0,0,2,0,1,0,0,0,0,2,0,0,276,11,96,0,0,0,0,0,0,0
ad9ffcbb1cfa47c0b51cafa521762cbc,0,0,2,0,1,0,0,0,0,2,0,0,239.5,19.5,51,0,0,0,0,2,0,0
8db567efbc293a49a24f887e81a3035e,0,0,2,0,1,0,0,0,0,2,0,0,231.5,49,70,0,0,0,0,2,0,0
7cd3b59164e84d3a9ec77da980cb6bfd,0,0,2,0,1,0,0,0,0,2,0,0,,,102,0,0,0,0,4,0,0
1b82cdf203344b2f94a5283ad4d34648,0,0,2,0,1,0,0,0,0,1,1,0,193,,10,0,0,0,0,0,0,0
7f1e3d261c684f5b8ed962abdcce9a0d,0,0,2,0,1,0,0,0,0,1,0,0,44,,3,0,0,0,0,0,0,0
12321118c5ba43a5a10336ded269e427,0,0,1,1,0,1,0,0,1,0,0,0,287,,86,0,0,0,0,0,0,0
40cd1bc25e5d45e5a6e7d0145bdd16de,0,0,1,1,0,1,0,0,1,0,0,0,169,,17,0,0,0,0,0,0,0
c578321c6dca469eb146041e74a02147,0,0,1,1,0,1,0,0,1,0,0,0,117,3,26,0,0,0,0,0,0,0
1ef4a50558de48cdb4c14d8c4962ee0a,0,0,1,1,0,1,0,0,1,0,0,0,37,,3,0,0,0,0,0,0,0
3507bc92fdfa4ecfa44143c1fea3e02d,0,0,1,1,0,1,0,0,1,0,0,0,13,,0,0,0,0,0,0,0,0
cbf86bb4205740ea9846855d49b26a00,0,0,1,1,0,1,0,0,1,0,0,0,8,,1,0,0,0,0,0,0,0
53afd22f271749e79f06e2b4b6dc6b2e,0,0,1,1,0,1,0,0,1,0,0,0,3,,6,0,0,0,0,0,0,0
ce4b358391514c5ca4da88b6633dcd0c,0,0,1,1,0,1,0,0,1,0,0,0,,,2,0,0,0,0,0,0,0
df11249dedce4e4d8d6efad2f174878b,0,0,1,1,0,1,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0
4e6a0ca5c13442578064e41fc2895c78,0,0,1,1,0,1,0,0,0,1,0,0,2093,967,24,0,3,0,0,1,0,0
a788e55176ad46e5aee24a0f5dad487c,0,0,1,1,0,1,0,0,0,1,0,0,1828,1794,22,0,0,1,0,0,1,0
ff28cbd2f58043ff91dcd17c7703ab73,0,0,1,1,0,1,0,0,0,1,0,0,1238,,4,0,0,0,0,0,0,0
4f50b55842294bd5a94a4a96d6de4de9,0,0,1,1,0,1,0,0,0,1,0,0,395,,42,0,0,0,0,0,0,0
